user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,wait_time
166377,2019-10-14 00:00:00+03:00,out,False,880026,False,9,1069,1151,82
166377,2019-10-14 00:00:00+03:00,out,False,880026,True,5,0,117,117
166377,2019-10-14 00:00:00+03:00,out,False,880028,False,17,1819,2006,187
166377,2019-10-14 00:00:00+03:00,out,False,880028,True,18,0,692,692
166377,2019-10-14 00:00:00+03:00,out,False,880028,True,18,0,692,692
166377,2019-10-15 00:00:00+03:00,out,False,880028,False,14,1087,1182,95
166377,2019-10-15 00:00:00+03:00,out,False,880026,True,7,0,114,114
166377,2019-10-15 00:00:00+03:00,out,False,880026,False,15,1270,1340,70
166377,2019-10-15 00:00:00+03:00,in,False,-1,True,1,0,1,1
166377,2019-10-15 00:00:00+03:00,out,False,880028,True,19,0,237,237
166377,2019-10-15 00:00:00+03:00,in,False,880022,False,1,13,31,18
166377,2019-10-15 00:00:00+03:00,out,False,880022,False,2,34,42,8
166377,2019-10-16 00:00:00+03:00,out,False,880026,True,6,0,101,101
166377,2019-10-16 00:00:00+03:00,out,False,880028,True,15,0,356,356
166377,2019-10-16 00:00:00+03:00,in,False,880028,False,1,23,26,3
166377,2019-10-16 00:00:00+03:00,out,False,880022,False,3,409,421,12
166377,2019-10-16 00:00:00+03:00,out,False,880026,False,14,2066,2147,81
166377,2019-10-16 00:00:00+03:00,out,False,880028,False,28,2288,2536,248
166377,2019-10-17 00:00:00+03:00,out,False,880028,False,24,2228,2404,176
166377,2019-10-17 00:00:00+03:00,out,False,880028,True,20,0,421,421
